website,soap operas,"Five has launched a website, Holy Soap, dedicated to popular television soap operas across all channels.",0
lines,system,"The Aroon indicator system consists of two lines, 'Aroon(up)' and 'Aroon(down)'.",0
fire,owner,The fire started when the owner lit a fire behind the house.,0
letters,writer,A street writer who specialises in love letters becomes involved with one of the addressees.,0
name,vote,The name of the aquarium was derived from a public vote amongst Japanese people.,0
poodle,acre,She has fetched the poodle into the same acre of ground as pup.,0
crowd,fear,"Phobia like fear from crowd, fear from insects, fear from height etc all contribute in developing the anxiety disorder.",1
avalanches,mass,The avalanches originated in an extensive mass of rock that had previously been hydrothermally altered in large part to clay.,0
exhibition,fight,The exhibition describes the fight against the forces of nature that has been central to the history of Vasa ever since it sunk in 1628.,0
wax,can,We placed some wax into the old tin can.,0
nose,plane,"I looked straight under the nose of the plane and sure enough, I was directly over the tiny airstrip.",0
executive board,company,The executive board of this company reported on its activities and answered questions from the audience.,0
toys,future,They have also taken a very personal story about one family and a box of toys from the future and turned it into an epic story in which childlike innocence saves the human race.,0
mainspring,pocketwatch,"He unwinded the pocketwatch by letting down the mainspring, a ribbon of tightly rolled steel inside the mainspring barrel.",0
television network,arts,"OVATION is the television network devoted exclusively to the arts, featuring programming on visual arts, theater, opera, music and dance.",0
laws,crimes,A penal code is a portion of a state's laws defining crimes and specifying the punishment.,0
syrup,raspberry,A normal beer is 8 zlots (2 euros) and a beer with raspberry syrup is 9 zlots.,0
stars,heavens,"In a cloudless, new moon sky, a billion stars lit the heavens.",0
transmitter,transmission,The hidden preamble or timing signal is employed to mark the time of commencement of the transmission of information pulses from a transmitter.,1
chickens,peep,"In a peep of bantam chickens, proliferative skin lesions were observed on the shanks of 6 of 29 birds, with digit necrosis observed in some birds.",0
article,cover,The cover of the inner artwork of the record was analysed in an article published in 2008.,0
confrontation,commotion,"Doe's confrontation with the flight attendant caused a commotion on the plane, prolonged the flight's delay, and added to the aggravation already being felt by the passengers and crew.",1
honeycomb,workers,The workers build the honeycomb in which the eggs are laid and the honey and pollen is stored.,0
cutting board,box,The blue plastic cutting board behind it was in a box lot I bought at an auction.,0
wolf,pack,"Instead of dominance"" and ""submission"", he uses the terms ""assertiveness"" and ""passiveness"" to reflect the role of the wolf in the pack.""",0
protein,gene,The chronic myelogenous leukemia-specific P210 protein is the product of the bcr/abl hybrid gene.,0
audit,financial statements,The purpose of the audit was to report on the financial statements.,0
gravel,stomach,The stomach was full of fine gravel and small seeds.,0
foes,throng,I bore my chalice safely through a throng of foes.,0
coffin,case,"The body is already removed for an autopsy and placed in a lead coffin, which is put inside a wooden case.",0
relaxation,reduction,"The increase of the signal might correspond to formation of the high-density excitons, while the reduction of the signal originates from the relaxation.",1
tornado,devastation,We estimate a wind speed associated with the devastation caused by the tornado.,1
states,robot,The robot reached the goal using a smaller number of internal states than with the conventional methods.,0
condition,indicator,"The basic indicator of the health condition of trees, stands and forests is tree defoliation.",1
people,deficits,The deficits are caused by people saving too much of their money.,1
blackboard,teacher,A teacher writes a whole number less than 50000 on the blackboard.,0
swans,wedge,It was a whole flying wedge of white swans flying over Wall Street marking the market in their own charming way.,0
friend,love,"Unfortunately, my friend falls in love easily and breaks her heart all the time.",0
wind,delays,"Heat, wind and smoke cause flight delays.",1
diseases,illnesses,"In developing countries four-fifths of all the illnesses are caused by water-borne diseases, with diarrhoea being the leading cause of childhood death.",1
rectangles,cook,"This has made it much richer, rather like fried bread and altogether different from the crisp rectangles produced by the modern cook.",0
Billions,products,Billions flow into unit trust-linked products.,0
railways,corporation,"The corporation has constructed railways in Ukraine, Guinea, Iran, Iraq, and Syria.",0
exhibition,glamour,"The faded glamour of American roadside diners, cinemas and motels is the subject of a new photography exhibition at the Fox Talbot Museum.",0
resetting,signal,"After completing the resetting through the reset signal, the bit period transmitted by the master module 30 is received.",0
